,ID,Text,Labels
148,7471_3_1,"für die rechtliche bedeutung der planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 bo für wien) vom 1. oktober 2001 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
149,7471_4_0,"für die querschnitte der verkehrsflächen gemäß § 5 (2) lit. c der bauordnung für wien wird bestimmt, dass entlang den fluchtlinien gehsteige mit mindestens 2,0 m breite herzustellen sind.","['AnFluchtlinie', 'GehsteigbreiteMin']"
150,7471_4_1,"in der carlbergergasse, eduard-kittenberger-gasse, perfektastraße, an den steinfeldern und seybelgasse ist vorsorge zur erhaltung bzw. neupflanzung von einer baumreihe zu treffen.","['VerkehrsflaecheID', 'VorkehrungBepflanzung']"
151,7471_5_0,gemäß § 5 (4) der bauordnung für wien wird für das bauland/industriegebiet ohne eigene kennzeichnung im plan bestimmt:,['Widmung']
152,7471_6_0,"die errichtung von bürohäusern im sinne des § 118 bo für wien ist mit ausnahme jener, die im räumlichen und funktionellen zusammenhang mit der liegenschaftsbezogenen betrieblichen oder industriellen nutzung in industriebauten stehen, untersagt.","['Nutzungsart', 'VerbotBueroGeschaeftsgebaeude']"
153,7471_7_0,"für zur errichtung gelangende gebäude bis zu einer gebäudehöhe von 12 m wird bestimmt, dass flachdächer bis zu einer dachneigung von fünf grad entsprechend dem stand der technischen wissenschaften zu begrünen sind.","['BegruenungDach', 'Dachart', 'DachneigungMax', 'GebaeudeHoeheMaxAbsolut']"
154,7471_7_1,technische bzw. der belichtung dienende aufbauten sind im erforderlichen ausmaß zulässig.,['AufbautenZulaessig']
155,7471_8_0,"bebaubare, aber unbebaut bleibende grundflächen im bauland sind, wenn sie nicht die im § 79 (6) der bo für wien genannten anlagen sowie rangierund manipulationsflächen bzw. einstellplätze für kraftfahrzeuge im unbedingt erforderlichen ausmaß aufweisen, gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende', 'Widmung']"
156,7471_9_0,mindestens 10 % der grundfläche von bauplätzen sind gärtnerisch auszugestalten.,['AnordnungGaertnerischeAusgestaltungProzentual']
157,7471_10_0,gemäß § 5 (4) der bo für wien wird für teile des plangebietes mit eigener kennzeichnung bestimmt:,[]
158,7471_11_0,"entlang den mit bb1 gekennzeichneten baulinien ist die errichtung einer vollflächigen einfriedung mit einer maximalen höhe von 3,5 m zulässig.","['AnFluchtlinie', 'EinfriedungAusgestaltung', 'EinfriedungHoeheGesamt', 'Planzeichen']"
159,7471_12_0,in den mit bb2 gekennzeichneten bereichen sind technisch notwendige bauteile - wie kühltürme etc. - bis zu einer maximalen höhe von 45 m zulässig.,"['Planzeichen', 'TechnischeAufbautenHoeheMax']"
160,7471_13_0,in den mit bb3 gekennzeichneten bereichen sind technisch notwendige bauteile - wie kühltürme etc. - bis zu einer maximalen höhe von 26 m zulässig.,"['Planzeichen', 'TechnischeAufbautenHoeheMax']"
161,7471_14_0,in den mit ig gewidmeten und mit bb4 gekennzeichneten bereichen ist die errichtung von hochregallagern bis zu einer gebäudehöhe von 26 m zulässig.,"['GebaeudeHoeheMaxAbsolut', 'Planzeichen', 'Widmung']"
162,7471_14_1,"jedoch müssen zur errichtung gelangende hochregallager, die eine gebäudehöhe von mehr als 16 m erreichen, einen abstand im ausmaß von mindestens der tatsächlich ausgeführten gebäudehöhe zu den baulinien bzw. zu gebieten mit anderer widmung einhalten.",[]
163,7471_14_2,"die bebaute fläche von hochregallagern darf pro bauplatz 50 % der bauplatzfläche, jedoch höchstens 8.000 m² nicht überschreiten.","['BebauteFlaecheMax', 'BebauteFlaecheMaxProzentual']"
164,7471_14_3,der abteilungsleiter: dipl.-ing.,[]
165,7471_14_4,herbert binder senatsrat,[]
166,7578_0_0,magistrat der stadt wien ma 21 a stadtteilplanung und flächennutzung innen-west plandokument 7578 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
167,7578_0_1,"der gemeinderat hat in seiner sitzung am 26. märz 2004, pr. zl. 715/2004–gsv, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7578 mit der rot strichpunktierten linie und der in roter schrift als plangebietsgrenze bezeichneten fluchtlinie bzw. bezirksgrenze umschriebene gebiet zwischen mariahilfer gürtel (bezirksgrenze), linienzug 1-3, stumpergasse, liniengasse, wallgasse, gumpendorfer straße im 6. bezirk, kat. g. mariahilf sowie in festsetzung einer schutzzone gemäß § 7 (1) der bo für wien und einer wohnzone gemäß § 7a der bo für wien für teile dieses gebietes werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",['VerkehrsflaecheID']
168,7578_1_0,"soweit für dieses gebiet flächenwidmungspläne und bebauungspläne gelten, verlieren sie ihre weitere rechtskraft.",[]
169,7578_3_0,die roten planzeichen gelten als neu festgesetzt.,[]
170,7578_3_1,"für die rechtliche bedeutung der roten planzeichen ist die beiliegende ""zeichenerklärung für den flächenwidmungsplan und den bebauungsplan"" (§§ 4 und 5 der bo für wien) vom 1. oktober 2001 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
171,7578_4_0,"für die querschnitte der verkehrsflächen gemäß § 5 abs. 2 lit. c der bo für wien wird bestimmt, dass bei einer straßenbreite ab 11,0 m entlang der fluchtlinien gehsteige mit mindestens 2,0 m breite herzustellen sind.","['AnFluchtlinie', 'GehsteigbreiteMin', 'StrassenbreiteMin']"
172,7578_5_0,gemäß § 5 abs. 4 der bo für wien wird für das gesamte plangebiet ohne eigene kennzeichnung im plan bestimmt:,['GesamtePlangebiet']
173,7578_6_0,"an allen öffentlichen verkehrsflächen ist die errichtung von erkern, balkonen und vorragenden loggien an den baulinien untersagt.","['AnFluchtlinie', 'AnOeffentlichenVerkehrsflaechen', 'VorbautenVerbot']"
174,7578_6_1,"bauelemente, die der gliederung und architektonischen gestaltung der schauseiten der gebäude dienen, dürfen an straßen bis zu einer breite von 16,0 m höchstens 0,6 m, an straßen von mehr als 16,0 m breite höchstens 0,8 m über die baulinie vorragen.","['StrassenbreiteMax', 'StrassenbreiteMin', 'VorstehendeBauelementeAusladungMax']"
175,7578_7_0,die errichtung von staffelgeschossen an den zu öffentlichen verkehrsflächen orientierten fronten der gebäude ist untersagt.,"['AnOeffentlichenVerkehrsflaechen', 'VerbotStaffelung']"
176,7578_8_0,"der höchste punkt des daches der zur errichtung gelangenden gebäude darf nicht höher als 4,5 m über der tatsächlich ausgeführten gebäudehöhe liegen.","['AbschlussDachMaxBezugGebaeude', 'GebaeudeHoeheArt']"
177,7578_9_0,"bebaubare, von bebauung freibleibende baulandflächen sind mit ausnahme betrieblich benötigter rangier- und zufahrtsflächen gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende', 'Widmung']"
178,7578_10_0,pro bauplatz darf nur ein nebengebäude mit einer bebauten fläche von maximal 30 m² errichtet werden.,"['AnzahlGebaeudeMax', 'BebauteFlaecheMaxNebengebaeude', 'GebaeudeBautyp']"
179,7578_10_1,die dächer der zur errichtung gelangenden nebengebäude sind ab einer größe von 5 m² entsprechend dem stand der technischen wissenschaften als begrünte flachdächer auszubilden.,"['BegruenungDach', 'Dachart', 'DachflaecheMin', 'GebaeudeBautyp']"
180,7578_10_2,technische bzw. der belichtung dienende aufbauten sind im erforderlichen ausmaß zulässig.,['AufbautenZulaessig']
181,7578_11_0,"einfriedungen an seitlichen und hinteren grundgrenzen der liegenschaften im bauland, für die die gärtnerische ausgestaltung angeordnet ist, dürfen 2,0 m nicht überragen und ab einer höhe von 0,5 m den freien durchblick nicht hindern.","['AnordnungGaertnerischeAusgestaltung', 'EinfriedungAusgestaltung', 'EinfriedungHoeheGesamt', 'EinfriedungLage', 'Widmung']"
182,7578_12_0,gemäß § 5 abs. 4 der bo für wien wird für teile des plangebietes mit eigener kennzeichnung im plan bestimmt:,[]
183,7578_13_0,auf den mit bb 1 bezeichneten flächen ist die errichtung von unterirdischen bauten untersagt.,"['Planzeichen', 'VonBebauungFreizuhalten']"
184,7578_14_0,"innerhalb der mit bb 2 bezeichneten flächen sind die dächer der gebäude als begehbare, zu mehr als 50% der dachfläche zu begrünende dachgärten oder dachterrassen auszubilden, wobei deren fußbodenoberkanten nicht höher als die angegebenen gebäudehöhen liegen dürfen.","['AnteilDachbegruenung', 'Dachart', 'Planzeichen']"
185,7578_15_0,auf der mit bb 3 bezeichneten fläche ist die errichtung von freiluftanlagen für sport- und spielzwecke zulässig.,"['Nutzungsart', 'Planzeichen']"
186,7578_16_0,auf den mit bb 4 bezeichneten grundflächen darf das ausmaß der bebauten fläche maximal 50 v. h. des jeweiligen teiles des bauplatzes betragen.,"['BebauteFlaecheMaxProzentual', 'Planzeichen']"
187,7578_17_0,"in den als wohnzone ausgewiesenen bereichen ist mit ausnahme der bauplätze am mariahilfer gürtel, an der mariahilfer straße, gumpendorfer straße und stumpergasse die errichtung von büro- und geschäftshäusern unzulässig.","['VerbotBueroGeschaeftsgebaeude', 'VerkehrsflaecheID']"
188,7578_18_0,"auf den mit ak ödg bezeichneten flächen ist ein raum in einer breite von 2,5 m und einer lichten höhe von 3,0 m, auf mit ödg bezeichneten flächen ein raum in einer breite von 3,0 m und einer lichten höhe von 3,0 m zur errichtung und duldung eines öffentlichen durchganges von jeder bebauung freizuhalten.","['BBAllgemein', 'DurchgangBreite', 'DurchgangHoehe', 'Planzeichen']"
189,7578_19_0,"auf den mit dg bezeichneten flächen ist ein durchgang in einer breite von 3,0 m und einer lichten höhe von 3,0 m anzuordnen.","['DurchgangBreite', 'DurchgangHoehe', 'Planzeichen']"
190,7578_20_0,bestimmungen gemäß § 5 abs. 7 der bo für wien mit plandarstellung:,[]
191,7578_21_0,"für die mit bb 5 bezeichnete grundfläche wird der raum in der höhenlage der anschließenden verkehrsfläche bis zu einer höhe von 3,5 m der öffentlichen verkehrsfläche und der raum darunter sowie darüber dem bauland, wohngebiet, bauklasse iii 13m, geschlossene bauweise, zugeordnet.","['Bauklasse', 'BauweiseID', 'Planzeichen', 'WidmungInMehrerenEbenen']"
192,7578_22_0,"auf der mit bb 6 bezeichneten grundfläche wird der raum unter der höhenlage der angrenzenden verkehrsfläche dem bauland, gemischtes baugebiet zugeordnet, der der errichtung einer anlage zum einstellen von kraftfahrzeugen vorbehalten bleibt.","['Planzeichen', 'WidmungInMehrerenEbenen']"
193,7578_22_1,der raum darüber wird der öffentlichen verkehrsfläche zugeordnet.,['WidmungInMehrerenEbenen']
194,7578_23_0,gemäß § 5 abs. 4 lit. c in verbindung mit § 7e der bo wird bestimmt: die mariahilfer straße bildet eine geschäftsstraße.,"['Geschaeftsstrassen', 'VerkehrsflaecheID']"
195,7578_23_1,"an der geschäftsstraße ist die nutzung für ein einkaufszentrum in höchstens drei geschossen auf folgenden, im detailplan zu plan 7578 (beilage 2) dargestellten grundstücken zulässig: kg mariahilf ez gst.nr.","['BBAllgemein', 'Geschaeftsstrassen', 'MaxAnzahlGeschosseOberirdisch']"
196,7578_23_2,"1007 1447/3 708 1447/2 709 1447/1, 1447/5 102 1436, 1441, 1442/1 1048 1435 101 1433 der abteilungsleiter: dipl.-ing. klaus vatter senatsrat",[]
197,7271_0_0,unverkäufliches dienstexemplar!,[]
198,7271_0_1,m a g i s t r a t d e r s t a d t w i e n ma 21 c stadtteilplanung und flächennutzung nordost plandokument 7271 festsetzung des flächenwidmungsplanes und des bebauungsplanes,[]
199,7271_0_2,"der gemeinderat hat in seiner sitzung am 22. november 2000, pr. zl. 400 gpz/1999, den folgenden beschluss gefasst: in festsetzung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7271 mit der rot strichpunktierten linie oder den in roter schrift als „plangebietsgrenze“ bezeichneten fluchtlinien umschriebene gebiet zwischen erzherzog-karl-straße, siebenbürgerstraße, kagraner anger, linienzug 1-2 und linienzug 2-4 (trasse der öbb wien - staatsgrenze laa an der thaya) im",[]
200,7271_1_0,"bezirk, kat. g. kagran und stadlau werden unter anwendung des § 1 der bo für wien folgende bestimmungen getroffen:",[]
201,7271_2_0,der bisher gültige flächenwidmungsplan und bebauungsplan verliert seine weitere rechtskraft.,[]
202,7271_4_0,die roten planzeichen gelten als neu festgesetzt.,[]
203,7271_4_1,für die rechtliche bedeutung der planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 bauordnung für wien) vom,[]
204,7271_5_0,"september 1996 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
205,7271_6_0,"für die querschnitte der verkehrsflächen gemäß § 5 (2) lit. c der bauordnung für wien wird bestimmt, dass bei einer straßenbreite unter 10,0 m (mit ausnahme der kudriaffskygasse und der stummergasse) insgesamt mindestens 2,0 m breite als gehsteig(e), bei einer straßenbreite von 10,0 m bis unter 16,0 m gehsteige mit insgesamt mindestens 3,0 m breite, bei einer straßenbreite ab 16,0 m gehsteige mit jeweils mindestens 2,0 m breite herzustellen sind.","['GehsteigbreiteMin', 'StrassenbreiteMax', 'StrassenbreiteMin', 'StrassenbreiteVonBis', 'VerkehrsflaecheID']"
206,7271_6_1,"seite - 2 - für die kudriaffskygasse und die stummergasse wird bestimmt, dass gehsteige mit mindestens 0,80 m breite niveaugleich mit der fahrbahn auszuführen sind.","['GehsteigbreiteMin', 'VerkehrsflaecheID']"
207,7271_6_2,in der skrabalgasse soll vorsorge für die herstellung rad fahrspezifischer anlagen getroffen werden.,"['Nutzungsart', 'VerkehrsflaecheID']"
208,7271_7_0,gemäß § 5 (4) der bauordnung für wien wird für teile des plangebietes mit eigener kennzeichnung im plan bestimmt:,['GesamtePlangebiet']
209,7271_8_0,auf den mit bb1 bezeichneten flächen ist die unterbrechung der geschlossenen bauweise zulässig.,"['Planzeichen', 'UnterbrechungGeschlosseneBauweise']"
210,7271_9_0,"die mit g bb2 bezeichnete fläche ist, soweit nicht eine befestigung für schulsport- und spielzwecke erforderlich ist, gärtnerisch auszugestalten.","['AnordnungGaertnerischeAusgestaltung', 'AusnahmeGaertnerischAuszugestaltende', 'Planzeichen', 'Widmung']"
211,7271_10_0,auf der mit gb gv bb3 bezeichneten fläche ist die errichtung von wohnungen nicht zulässig.,"['Planzeichen', 'VerbotWohnung', 'Widmung']"
212,7271_11_0,"auf der mit gs bb4 bezeichneten fläche darf das ausmaß der bebauten fläche pro baulos nicht mehr als 20 % des bauloses, höchstens jedoch 100 m² betragen.","['BebauteFlaecheMax', 'BebauteFlaecheMaxProzentual', 'Planzeichen', 'Widmung']"
213,7271_12_0,auf der mit esp bb5 bezeichneten fläche dürfen höchstens 60 % dieser fläche bebaut werden.,"['BebauteFlaecheMaxProzentual', 'Planzeichen', 'Widmung']"
214,7271_12_1,"die gebäudehöhe wird mit 7,5 m beschränkt.",['GebaeudeHoeheMaxAbsolut']
215,7271_12_2,"der höchste punkt des daches darf die tatsächlich ausgeführte gebäudehöhe um nicht mehr als 4,0 m überschreiten.","['AbschlussDachMaxBezugGebaeude', 'GebaeudeHoeheArt']"
216,7271_13_0,"auf der mit so fernwärmewerk bb6 bezeichneten fläche ist die errichtung von gebäuden mit einer maximalen gebäudehöhe von 35,0 m zulässig.","['GebaeudeHoeheMaxAbsolut', 'Planzeichen']"
217,7271_13_1,technische aufbauten sind im erforderlichen ausmaß zulässig.,['AufbautenZulaessig']
218,7271_13_2,der abteilungsleiter: dipl.-ing. binder senatsrat,[]
219,7542e_0_0,magistrat der stadt wien ma 21 stadtteilplanung und flächennutzung plandokument 7542e abänderung des flächenwidmungsplanes und des bebauungsplanes,[]
220,7542e_0_1,"der gemeinderat hat in seiner sitzung am 29. april 2016, pr. zl. 704/2016-gsk, den folgenden beschluss gefasst: in abänderung des flächenwidmungsplanes und des bebauungsplanes für das im antragsplan nr. 7542e mit der rot strichpunktierten linie oder den in roter schrift als „plangebietsgrenze“ bezeichneten fluchtlinien umschriebene gebiet zwischen gaullachergasse onr. 49 - onr. 53, linienzug 1-2, neulerchenfelder straße und linienzug 3-4 im",['VerkehrsflaecheID']
221,7542e_1_0,"bezirk, kat. g. neulerchenfeld werden unter anwendung des § 1 der bauordnung (bo) für wien die folgenden bestimmungen gemäß §§ 4 und 5 der bo für wien getroffen:",[]
222,7542e_2_0,bestimmungen des plans die roten planzeichen gelten als neu festgesetzt;,[]
223,7542e_2_1,"die schwarzen planzeichen behalten ihre rechtskraft, sofern sie nicht rot überdeckt, durchkreuzt oder durchgestrichen sind.",[]
224,7542e_2_2,"für die rechtliche bedeutung der roten planzeichen ist die beiliegende „zeichenerklärung für den flächenwidmungsplan und den bebauungsplan“ (§§ 4 und 5 der bo für wien) vom 16. juli 2014 maßgebend, die einen bestandteil dieses beschlusses bildet.",[]
225,7542e_3_0,bestimmungen mit bezeichnung des geltungsbereichs mit dem planzeichen bb,['Planzeichen']
226,7542e_4_0,auf den mit bb7 bezeichneten grundflächen ist die unterbrechung der geschlossenen bauweise zulässig.,"['Planzeichen', 'UnterbrechungGeschlosseneBauweise']"
